資料日期,基金代號,單位淨值,發行單位數,總淨值
"1130124",="00849B","36.179","526,106,000","19,034,060,766"
"1130124",="00848B","34.262","188,066,000","6,443,515,243"
"1130124",="00847B","27.449","11,305,000","310,315,625"
"1130124",="00846B","34.575","73,850,000","2,553,329,539"
"1130124",="00845B","32.223","201,551,000","6,494,629,922"
"1130124",="00844B","33.09","280,175,000","9,271,040,548"
"1130124",="00842B","32.97","9,767,000","322,040,069"
"1130124",="00841B","31.787","54,440,000","1,730,479,806"
"1130124",="00840B","32.152","59,931,000","1,926,871,945"
"1130124",="00836B","31.142","402,041,000","12,520,380,354"
"1130124",="00834B","34.55","19,698,000","680,570,475"
"1130124",="00831B","38.646","14,100,000","544,913,130"
"1130124",="00799B","32.899","8,036,000","264,375,094"
"1130124",="00795B","30.137","947,598,000","28,557,539,911"
"1130124",="00794B","39.442","31,687,000","1,249,795,192"
"1130124",="00793B","33.078","4,026,000","133,171,600"
"1130124",="00792B","34.071","1,604,615,000","54,670,341,033"
"1130124",="00791B","54.108","253,600,000","13,721,782,891"
"1130124",="00790B","53.883","2,100,000","113,154,644"
"1130124",="00789B","52.515","176,600,000","9,274,062,619"
"1130124",="00788B","31.496","29,706,000","935,619,150"
"1130124",="00787B","34.769","13,306,000","462,633,818"
"1130124",="00786B","34.162","24,566,000","839,218,171"
"1130124",="00785B","35.41","818,966,000","28,999,356,084"
"1130124",="00784B","37.222","2,993,000","111,406,571"
"1130124",="00782B","32.467","25,467,000","826,845,398"
"1130124",="00781B","33.169","4,836,000","160,406,475"
"1130124",="00780B","36.453","296,102,000","10,793,847,819"
"1130124",="00779B","30.868","899,650,000","27,769,973,887"
"1130124",="00778B","36.315","1,433,150,000","52,045,360,603"
"1130124",="00777B","35.347","1,502,150,000","53,096,633,911"
"1130124",="00773B","36.867","2,486,290,000","91,661,550,173"
"1130124",="00772B","35.839","3,607,290,000","129,281,538,875"
"1130124",="00768B","53.722","350,100,000","18,807,942,033"
"1130124",="00764B","30.67","1,046,500,000","32,096,340,153"
"1130124",="00761B","37.296","2,461,589,000","91,806,566,259"
"1130124",="00760B","53.23","367,520,000","19,561,795,570"
"1130124",="00759B","57.33","47,525,000","2,724,437,711"
"1130124",="00758B","53.22","5,525,000","294,043,570"
"1130124",="00756B","32.49","1,162,800,000","37,779,175,253"
"1130124",="00755B","34.372","160,230,000","5,507,413,178"
"1130124",="00754B","36.812","583,900,000","21,494,616,882"
"1130124",="00751B","34.827","3,999,603,000","139,294,429,205"
"1130124",="00750B","35.314","126,000,000","4,449,581,501"
"1130124",="00749B","31.069","952,000,000","29,577,588,243"
"1130124",="00746B","36.709","2,398,964,000","88,063,085,452"
"1130124",="00741B","37.246","11,628,000","433,095,958"
"1130124",="00740B","40.166","1,190,971,000","47,836,330,023"
"1130124",="00734B","15.35","33,479,000","513,998,406"
"1130124",="00727B","38.582","91,189,000","3,518,209,370"
"1130124",="00726B","33.208","1,173,489,000","38,969,248,429"
"1130124",="00725B","37.406","2,423,206,000","90,642,338,849"
"1130124",="00724B","34.246","2,856,275,000","97,815,649,050"
"1130124",="00723B","34.062","1,382,583,000","47,094,000,864"
"1130124",="00722B","38.28","1,390,239,000","53,217,663,077"
"1130124",="00721B","45.715","4,622,000","211,295,579"
"1130124",="00720B","35.201","3,499,609,000","123,190,836,418"
"1130124",="00719B","30.814","392,014,000","12,079,607,015"
"1130124",="00697B","35.321","26,712,000","943,497,143"
"1130124",="00696B","31.283","1,068,681,000","33,431,019,449"
"1130124",="00695B","34.641","31,186,000","1,080,319,658"
"1130124",="00694B","39.937","218,576,000","8,729,249,364"
"1130124",="00687B","30.733","2,942,787,000","90,439,727,146"
"1130124",="00679B","29.493","5,318,692,000","156,862,803,039"
"1130123",="00928","15.79","37,856,000","597,692,551"
"1130123",="00888","14.23","686,478,000","9,767,780,992"
"1130123",="00877","8.73","327,288,000","2,855,771,196"
"1130123",="00718B","20.122","531,501,000","10,694,906,715"
"1130123",="006201","20.13","17,446,000","351,162,040"
"1130123",="00937B","15.697","2,599,805,000","40,808,300,566"
"1130123",="00933B","16.682","1,653,958,000","27,591,128,232"
"1130123",="00931B","14.556","1,405,398,000","20,456,898,833"
"1130123",="00890B","34.308","28,264,000","969,691,202"
"1130123",="00887","10.48","21,851,000","228,948,283"
"1130123",="00886","28.88","9,451,000","272,933,836"
"1130123",="00884B","30.034","26,440,000","794,093,125"
"1130123",="00883B","32.556","9,258,000","301,401,771"
"1130123",="00870B","29.162","507,151,000","14,789,577,344"
"1130123",="00867B","32.839","521,150,000","17,113,901,646"
"1130123",="00864B","43.507","121,722,000","5,295,694,526"
"1130123",="00863B","33.565","481,464,000","16,160,540,921"
"1130123",="00862B","32.97","501,381,000","16,530,472,936"
"1130123",="00860B","37.936","6,671,000","253,067,677"
"1130123",="00859B","40.896","4,511,000","184,481,313"
"1130123",="00858","28.16","23,374,000","658,151,504"
"1130123",="00857B","25.43","237,268,000","6,033,792,115"
"1130123",="00856B","37.898","8,292,000","314,245,791"
"1130123",="00853B","29.538","62,634,000","1,850,100,292"
"1130123",="00849B","36.264","526,106,000","19,078,886,594"
"1130123",="00848B","34.254","188,066,000","6,442,023,952"
"1130123",="00847B","27.406","11,305,000","309,820,924"
"1130123",="00846B","34.515","73,850,000","2,548,898,555"
"1130123",="00845B","32.258","201,551,000","6,501,694,432"
"1130123",="00844B","32.962","280,175,000","9,235,057,530"
"1130123",="00842B","32.89","9,767,000","321,211,238"
"1130123",="00841B","31.72","54,440,000","1,726,813,780"
"1130123",="00840B","32.076","59,931,000","1,922,341,967"
"1130123",="00836B","31.075","402,041,000","12,493,313,598"
"1130123",="00834B","34.908","19,698,000","687,613,364"
"1130123",="00831B","38.704","14,100,000","545,725,785"
"1130123",="00799B","32.874","8,036,000","264,176,906"
"1130123",="00795B","30.02","959,098,000","28,791,961,882"
"1130123",="00794B","39.518","31,687,000","1,252,192,901"
"1130123",="00793B","33.028","4,026,000","132,971,377"
"1130123",="00792B","33.995","1,599,615,000","54,379,590,554"
"1130123",="00791B","54.174","253,600,000","13,738,515,077"
"1130123",="00790B","53.679","2,100,000","112,726,276"
"1130123",="00789B","52.367","176,600,000","9,247,934,467"
"1130123",="00788B","31.387","29,706,000","932,393,870"
"1130123",="00787B","34.707","13,306,000","461,805,310"
"1130123",="00786B","34.037","24,566,000","836,154,946"
"1130123",="00785B","35.323","818,966,000","28,928,196,178"
"1130123",="00784B","37.282","2,993,000","111,584,178"
"1130123",="00782B","32.413","25,467,000","825,454,220"
"1130123",="00781B","33.103","4,836,000","160,087,012"
"1130123",="00780B","36.443","290,102,000","10,572,062,496"
"1130123",="00779B","30.748","899,650,000","27,662,061,365"
"1130123",="00778B","36.203","1,433,150,000","51,884,333,660"
"1130123",="00777B","35.276","1,502,150,000","52,989,587,226"
"1130123",="00773B","36.755","2,505,290,000","92,082,728,019"
"1130123",="00772B","35.774","3,594,790,000","128,600,681,874"
"1130123",="00768B","53.499","350,100,000","18,730,128,936"
"1130123",="00764B","30.581","1,044,000,000","31,926,499,193"
"1130123",="00761B","37.245","2,461,589,000","91,680,998,900"
"1130123",="00760B","53.2","367,520,000","19,553,062,731"
"1130123",="00759B","57.23","47,525,000","2,719,763,559"
"1130123",="00758B","53.08","5,525,000","293,265,001"
"1130123",="00756B","32.496","1,162,800,000","37,786,837,460"
"1130123",="00755B","34.291","160,230,000","5,494,396,127"
"1130123",="00754B","36.765","583,900,000","21,467,136,943"
"1130123",="00751B","34.728","3,999,603,000","138,898,308,791"
"1130123",="00750B","35.218","126,000,000","4,437,502,452"
"1130123",="00749B","31.118","952,000,000","29,624,054,322"
"1130123",="00746B","36.65","2,398,964,000","87,922,586,178"
"1130123",="00741B","37.26","11,628,000","433,260,577"
"1130123",="00740B","40.102","1,190,971,000","47,760,249,619"
"1130123",="00734B","15.38","33,479,000","514,862,964"
"1130123",="00727B","38.609","91,189,000","3,520,696,051"
"1130123",="00726B","33.27","1,173,489,000","39,041,818,724"
"1130123",="00725B","37.359","2,421,706,000","90,472,885,464"
"1130123",="00724B","34.157","2,856,275,000","97,562,963,952"
"1130123",="00723B","33.989","1,383,583,000","47,026,240,052"
"1130123",="00722B","38.212","1,390,239,000","53,123,147,830"
"1130123",="00721B","45.775","4,622,000","211,570,263"
"1130123",="00720B","35.105","3,499,609,000","122,854,740,259"
"1130123",="00719B","30.855","392,014,000","12,095,595,167"
"1130123",="00697B","35.279","26,712,000","942,358,910"
"1130123",="00696B","31.174","1,068,181,000","33,299,181,006"
"1130123",="00695B","34.622","31,186,000","1,079,734,753"
"1130123",="00694B","40.033","218,576,000","8,750,324,651"
"1130123",="00687B","30.64","2,923,787,000","89,584,606,281"
"1130123",="00679B","29.383","5,259,192,000","154,528,147,195"
"1130122",="00928","15.62","37,856,000","591,248,056"
"1130122",="00888","14.09","686,978,000","9,677,739,991"
"1130122",="00877","9.03","326,788,000","2,950,802,156"
"1130122",="00718B","20.153","531,501,000","10,711,528,777"
"1130122",="006201","19.81","17,446,000","345,587,759"
"1130122",="00937B","15.721","2,599,805,000","40,870,675,071"
"1130122",="00933B","16.717","1,584,958,000","26,496,447,300"
"1130122",="00931B","14.685","1,396,898,000","20,513,057,221"
"1130122",="00890B","34.402","26,764,000","920,738,382"
"1130122",="00887","10.59","21,851,000","231,415,357"
"1130122",="00886","28.48","9,451,000","269,148,182"
"1130122",="00884B","30.244","26,440,000","799,645,669"
"1130122",="00883B","32.628","9,258,000","302,073,847"
"1130122",="00870B","29.43","507,151,000","14,925,184,550"
"1130122",="00867B","32.903","521,150,000","17,147,537,702"
"1130122",="00864B","43.695","121,722,000","5,318,630,443"
"1130122",="00863B","33.62","481,464,000","16,186,768,024"
"1130122",="00862B","33.016","501,381,000","16,553,671,919"
"1130122",="00860B","38.123","6,671,000","254,317,101"
"1130122",="00859B","41.074","4,511,000","185,285,996"
"1130122",="00858","27.91","23,374,000","652,387,963"
"1130122",="00857B","25.494","232,268,000","5,921,408,785"
"1130122",="00856B","38.124","8,292,000","316,125,031"
"1130122",="00853B","29.584","62,634,000","1,852,946,983"
"1130122",="00849B","36.438","526,106,000","19,170,106,413"
"1130122",="00848B","34.444","188,066,000","6,477,699,432"
"1130122",="00847B","27.485","11,305,000","310,712,285"
"1130122",="00846B","34.652","73,850,000","2,559,032,050"
"1130122",="00845B","32.416","201,551,000","6,533,371,168"
"1130122",="00844B","33.047","280,175,000","9,259,032,654"
"1130122",="00842B","32.95","9,767,000","321,790,445"
"1130122",="00841B","31.807","54,440,000","1,731,561,658"
"1130122",="00840B","32.15","59,931,000","1,926,792,278"
"1130122",="00836B","31.167","402,041,000","12,530,514,969"
"1130122",="00834B","34.96","19,698,000","688,639,951"
"1130122",="00831B","38.936","14,100,000","548,998,782"
"1130122",="00799B","32.95","8,036,000","264,787,316"
"1130122",="00795B","30.068","953,098,000","28,658,064,799"
"1130122",="00794B","39.672","31,687,000","1,257,092,400"
"1130122",="00793B","33.089","4,026,000","133,216,229"
"1130122",="00792B","34.054","1,598,615,000","54,438,589,700"
"1130122",="00791B","54.492","253,600,000","13,819,212,294"
"1130122",="00790B","53.859","2,100,000","113,103,177"
"1130122",="00789B","52.502","181,600,000","9,534,273,128"
"1130122",="00788B","31.46","29,706,000","934,558,333"
"1130122",="00787B","34.816","13,306,000","463,259,973"
"1130122",="00786B","34.142","24,566,000","838,729,531"
"1130122",="00785B","35.445","818,966,000","29,028,183,069"
"1130122",="00784B","37.491","2,993,000","112,210,429"
"1130122",="00782B","32.458","25,467,000","826,614,512"
"1130122",="00781B","33.174","4,836,000","160,428,519"
"1130122",="00780B","36.603","282,602,000","10,344,178,561"
"1130122",="00779B","30.822","899,650,000","27,728,822,720"
"1130122",="00778B","36.266","1,433,150,000","51,975,249,194"
"1130122",="00777B","35.374","1,502,150,000","53,137,531,885"
"1130122",="00773B","36.838","2,478,290,000","91,295,049,907"
"1130122",="00772B","35.853","3,592,290,000","128,795,296,946"
"1130122",="00768B","53.642","350,100,000","18,780,045,221"
"1130122",="00764B","30.62","1,040,000,000","31,844,430,042"
"1130122",="00761B","37.33","2,461,589,000","91,891,137,511"
"1130122",="00760B","53.43","367,520,000","19,638,373,205"
"1130122",="00759B","57.41","47,525,000","2,728,417,784"
"1130122",="00758B","53.23","5,525,000","294,069,674"
"1130122",="00756B","32.783","1,162,800,000","38,120,263,859"
"1130122",="00755B","34.324","160,230,000","5,499,680,243"
"1130122",="00754B","36.851","561,400,000","20,688,231,332"
"1130122",="00751B","34.824","3,994,103,000","139,089,059,634"
"1130122",="00750B","35.336","126,000,000","4,452,270,035"
"1130122",="00749B","31.344","952,000,000","29,839,195,918"
"1130122",="00746B","36.785","2,396,964,000","88,171,967,712"
"1130122",="00741B","37.451","11,628,000","435,482,570"
"1130122",="00740B","40.238","1,188,971,000","47,842,192,853"
"1130122",="00734B","15.46","33,479,000","517,712,930"
"1130122",="00727B","38.762","91,189,000","3,534,692,864"
"1130122",="00726B","33.441","1,173,489,000","39,242,864,938"
"1130122",="00725B","37.443","2,468,206,000","92,416,821,925"
"1130122",="00724B","34.226","2,861,275,000","97,929,550,269"
"1130122",="00723B","34.06","1,383,583,000","47,124,744,250"
"1130122",="00722B","38.256","1,388,239,000","53,107,905,480"
"1130122",="00721B","45.939","4,622,000","212,329,176"
"1130122",="00720B","35.195","3,499,609,000","123,167,049,093"
"1130122",="00719B","31.042","394,514,000","12,246,566,457"
"1130122",="00697B","35.466","26,712,000","947,357,714"
"1130122",="00696B","31.255","1,061,181,000","33,167,128,770"
"1130122",="00695B","34.803","31,186,000","1,085,373,746"
"1130122",="00694B","40.306","218,076,000","8,789,794,210"
"1130122",="00687B","30.69","2,866,287,000","87,965,865,269"
"1130122",="00679B","29.455","5,193,192,000","152,963,806,887"
"1130119",="00928","15.46","37,856,000","585,301,642"
"1130119",="00888","13.66","686,978,000","9,384,128,270"
"1130119",="00877","9.08","326,788,000","2,966,622,089"
"1130119",="00718B","20.243","531,501,000","10,759,390,086"
"1130119",="006201","19.58","17,446,000","341,531,131"
"1130119",="00937B","15.778","2,599,805,000","41,020,333,009"
"1130119",="00933B","16.763","1,556,458,000","26,090,804,232"
"1130119",="00931B","14.831","1,403,398,000","20,813,766,286"
"1130119",="00890B","34.547","26,764,000","924,626,998"
"1130119",="00887","10.33","21,351,000","220,466,258"
"1130119",="00886","28.1","9,451,000","265,603,038"
"1130119",="00884B","30.345","26,440,000","802,328,884"
"1130119",="00883B","32.746","9,258,000","303,157,900"
"1130119",="00870B","29.541","507,151,000","14,981,527,814"
"1130119",="00867B","33.063","521,150,000","17,230,790,742"
"1130119",="00864B","43.705","121,722,000","5,319,794,817"
"1130119",="00863B","33.731","481,464,000","16,240,137,437"
"1130119",="00862B","33.138","501,381,000","16,614,631,416"
"1130119",="00860B","38.145","6,671,000","254,467,692"
"1130119",="00859B","41.106","4,511,000","185,430,162"
"1130119",="00858","27.66","23,374,000","646,595,493"
"1130119",="00857B","25.75","231,768,000","5,968,003,272"
"1130119",="00856B","38.148","8,292,000","316,325,228"
"1130119",="00853B","29.746","62,634,000","1,863,118,211"
"1130119",="00849B","36.453","526,106,000","19,178,124,886"
"1130119",="00848B","34.527","188,066,000","6,493,417,108"
"1130119",="00847B","27.653","11,305,000","312,621,118"
"1130119",="00846B","34.683","73,850,000","2,561,356,965"
"1130119",="00845B","32.488","201,551,000","6,547,935,483"
"1130119",="00844B","33.132","280,175,000","9,282,667,128"
"1130119",="00842B","33.03","9,767,000","322,562,409"
"1130119",="00841B","32.008","54,440,000","1,742,534,908"
"1130119",="00840B","32.334","59,931,000","1,937,782,324"
"1130119",="00836B","31.318","401,041,000","12,559,875,303"
"1130119",="00834B","35.053","19,698,000","690,475,960"
"1130119",="00831B","38.977","14,100,000","549,580,682"
"1130119",="00799B","33.138","8,036,000","266,294,897"
"1130119",="00795B","30.38","948,598,000","28,818,294,111"
"1130119",="00794B","39.687","31,687,000","1,257,565,323"
"1130119",="00793B","33.27","4,026,000","133,943,553"
"1130119",="00792B","34.213","1,598,615,000","54,692,955,006"
"1130119",="00791B","55.102","253,600,000","13,973,911,316"
"1130119",="00790B","54.594","2,100,000","114,647,560"
"1130119",="00789B","53.43","181,600,000","9,702,826,411"
"1130119",="00788B","31.624","29,706,000","939,410,278"
"1130119",="00787B","35","13,306,000","465,709,945"
"1130119",="00786B","34.227","24,566,000","840,809,614"
"1130119",="00785B","35.53","818,966,000","29,097,835,492"
"1130119",="00784B","37.524","2,993,000","112,310,121"
"1130119",="00782B","32.659","25,467,000","831,718,983"
"1130119",="00781B","33.387","4,836,000","161,460,201"
"1130119",="00780B","36.687","275,102,000","10,092,707,238"
"1130119",="00779B","31.16","899,650,000","28,032,715,672"
"1130119",="00778B","36.399","1,433,150,000","52,164,885,175"
"1130119",="00777B","35.565","1,502,150,000","53,424,219,345"
"1130119",="00773B","36.89","2,450,790,000","90,408,431,632"
"1130119",="00772B","36.04","3,591,790,000","129,449,663,568"
"1130119",="00768B","54.205","350,100,000","18,977,325,784"
"1130119",="00764B","30.954","1,036,500,000","32,083,426,353"
"1130119",="00761B","37.534","2,461,089,000","92,374,389,888"
"1130119",="00760B","53.63","367,520,000","19,711,154,402"
"1130119",="00759B","57.74","47,525,000","2,744,147,084"
"1130119",="00758B","53.46","5,525,000","295,376,073"
"1130119",="00756B","32.947","1,162,800,000","38,310,422,426"
"1130119",="00755B","34.514","169,730,000","5,858,049,116"
"1130119",="00754B","37.053","523,400,000","19,393,567,499"
"1130119",="00751B","35.049","3,973,103,000","139,253,790,969"
"1130119",="00750B","35.524","126,000,000","4,475,974,629"
"1130119",="00749B","31.474","952,000,000","29,962,739,898"
"1130119",="00746B","36.944","2,396,964,000","88,553,679,080"
"1130119",="00741B","37.432","11,628,000","435,259,327"
"1130119",="00740B","40.382","1,187,971,000","47,972,495,120"
"1130119",="00734B","15.5","33,479,000","518,901,700"
"1130119",="00727B","38.778","91,189,000","3,536,082,478"
"1130119",="00726B","33.534","1,173,489,000","39,351,466,511"
"1130119",="00725B","37.578","2,466,706,000","92,694,514,294"
"1130119",="00724B","34.299","2,861,275,000","98,139,158,586"
"1130119",="00723B","34.24","1,383,583,000","47,374,054,479"
"1130119",="00722B","38.439","1,388,239,000","53,362,436,857"
"1130119",="00721B","45.95","4,622,000","212,381,020"
"1130119",="00720B","35.362","3,499,609,000","123,752,554,992"
"1130119",="00719B","31.074","466,014,000","14,480,792,967"
"1130119",="00697B","35.602","25,712,000","915,398,962"
"1130119",="00696B","31.571","1,061,681,000","33,518,514,522"
"1130119",="00695B","34.919","31,186,000","1,088,991,965"
"1130119",="00694B","40.335","251,576,000","10,147,412,350"
"1130119",="00687B","31.009","2,841,287,000","88,104,298,452"
"1130119",="00679B","29.766","5,134,192,000","152,822,714,388"
"1130118",="00928","15.48","37,856,000","585,832,018"
"1130118",="00888","13.65","685,478,000","9,355,237,781"
"1130118",="00877","8.84","325,288,000","2,876,188,595"
"1130118",="00718B","20.227","531,501,000","10,750,486,713"
"1130118",="006201","19.61","17,446,000","342,166,383"
"1130118",="00937B","15.676","2,599,805,000","40,754,774,981"
"1130118",="00933B","16.638","1,463,458,000","24,348,564,344"
"1130118",="00931B","14.761","1,395,398,000","20,597,719,139"
"1130118",="00890B","34.381","25,264,000","868,590,159"
"1130118",="00887","10.58","21,351,000","225,993,929"
"1130118",="00886","28.11","9,451,000","265,662,241"
"1130118",="00884B","30.72","26,440,000","812,226,919"
"1130118",="00883B","32.572","9,258,000","301,554,399"
"1130118",="00870B","29.977","507,151,000","15,202,808,054"
"1130118",="00867B","32.926","488,150,000","16,072,895,860"
"1130118",="00864B","43.441","121,722,000","5,287,776,889"
"1130118",="00863B","33.596","481,464,000","16,175,038,582"
"1130118",="00862B","32.969","501,381,000","16,530,032,164"
"1130118",="00860B","37.978","6,671,000","253,347,745"
"1130118",="00859B","40.833","4,511,000","184,199,021"
"1130118",="00858","29.16","23,374,000","681,647,094"
"1130118",="00857B","25.646","229,268,000","5,879,820,120"
"1130118",="00856B","38.013","8,292,000","315,205,966"
"1130118",="00853B","29.606","61,134,000","1,809,951,850"
"1130118",="00849B","36.433","526,106,000","19,167,412,665"
"1130118",="00848B","34.869","174,066,000","6,069,435,549"
"1130118",="00847B","27.494","11,305,000","310,816,945"
"1130118",="00846B","34.607","73,850,000","2,555,692,587"
"1130118",="00845B","32.393","201,551,000","6,528,826,613"
"1130118",="00844B","32.907","280,175,000","9,219,839,497"
"1130118",="00842B","32.77","9,767,000","320,068,460"
"1130118",="00841B","31.851","54,440,000","1,733,968,980"
"1130118",="00840B","32.176","59,931,000","1,928,314,855"
"1130118",="00836B","31.179","401,041,000","12,503,914,554"
"1130118",="00834B","34.766","19,698,000","684,827,642"
"1130118",="00831B","38.828","14,100,000","547,474,920"
"1130118",="00799B","32.941","8,036,000","264,710,222"
"1130118",="00795B","30.226","948,598,000","28,671,941,826"
"1130118",="00794B","39.522","31,687,000","1,252,345,763"
"1130118",="00793B","33.083","4,026,000","133,191,001"
"1130118",="00792B","34.004","1,598,615,000","54,359,446,383"
"1130118",="00791B","54.875","253,600,000","13,916,344,266"
"1130118",="00790B","54.263","2,100,000","113,952,020"
"1130118",="00789B","53.168","189,600,000","10,080,682,339"
"1130118",="00788B","31.925","29,706,000","948,351,815"
"1130118",="00787B","34.842","13,306,000","463,603,684"
"1130118",="00786B","34.003","24,566,000","835,310,567"
"1130118",="00785B","35.698","836,966,000","29,877,961,190"
"1130118",="00784B","37.603","2,993,000","112,546,052"
"1130118",="00782B","32.958","25,467,000","839,350,125"
"1130118",="00781B","33.224","4,836,000","160,669,721"
"1130118",="00780B","36.528","267,602,000","9,775,027,563"
"1130118",="00779B","31.032","899,650,000","27,918,213,072"
"1130118",="00778B","36.069","1,433,150,000","51,691,783,293"
"1130118",="00777B","35.403","1,502,150,000","53,179,989,845"
"1130118",="00773B","36.761","2,423,790,000","89,100,909,008"
"1130118",="00772B","35.981","3,602,290,000","129,613,446,764"
"1130118",="00768B","53.984","350,100,000","18,899,911,363"
"1130118",="00764B","30.787","1,025,000,000","31,556,731,614"
"1130118",="00761B","37.329","2,461,089,000","91,869,245,108"
"1130118",="00760B","53.55","367,520,000","19,680,663,971"
"1130118",="00759B","57.43","47,525,000","2,729,266,025"
"1130118",="00758B","53.24","5,525,000","294,164,374"
"1130118",="00756B","33.031","1,162,800,000","38,408,129,647"
"1130118",="00755B","34.341","169,730,000","5,828,654,018"
"1130118",="00754B","36.837","487,400,000","17,954,185,703"
"1130118",="00751B","34.877","3,945,603,000","137,612,418,339"
"1130118",="00750B","35.792","126,000,000","4,509,759,669"
"1130118",="00749B","31.953","952,000,000","30,419,520,024"
"1130118",="00746B","37.175","2,396,964,000","89,107,332,726"
"1130118",="00741B","37.824","11,628,000","439,822,323"
"1130118",="00740B","40.726","1,186,971,000","48,340,197,058"
"1130118",="00734B","15.48","33,479,000","518,273,110"
"1130118",="00727B","39.148","91,189,000","3,569,860,337"
"1130118",="00726B","34.024","1,156,989,000","39,365,765,010"
"1130118",="00725B","38.061","2,466,706,000","93,886,330,531"
"1130118",="00724B","34.47","2,859,775,000","98,575,310,402"
"1130118",="00723B","34.464","1,383,583,000","47,683,650,037"
"1130118",="00722B","38.641","1,361,739,000","52,619,310,650"
"1130118",="00721B","45.819","4,622,000","211,774,478"
"1130118",="00720B","35.68","3,499,609,000","124,864,418,133"
"1130118",="00719B","31.303","513,514,000","16,074,400,170"
"1130118",="00697B","35.514","25,712,000","913,141,578"
"1130118",="00696B","31.665","1,076,181,000","34,077,502,831"
"1130118",="00695B","35.016","31,186,000","1,092,004,380"
"1130118",="00694B","40.28","288,576,000","11,623,762,475"
"1130118",="00687B","30.851","2,792,787,000","86,161,356,020"
"1130118",="00679B","29.636","5,070,692,000","150,274,416,967"
"1130117",="00928","16.32","37,856,000","617,906,374"
"1130117",="00888","14.1","680,478,000","9,594,789,079"
"1130117",="00877","9.07","325,288,000","2,949,826,214"
"1130117",="00718B","20.177","531,501,000","10,723,927,507"
"1130117",="006201","19.94","17,446,000","347,920,208"
"1130117",="00937B","15.767","2,599,805,000","40,991,859,114"
"1130117",="00933B","16.693","1,398,958,000","23,352,674,937"
"1130117",="00931B","14.894","1,383,898,000","20,612,129,180"
"1130117",="00890B","34.535","25,264,000","872,502,754"
"1130117",="00887","10.49","21,351,000","224,011,968"
"1130117",="00886","27.8","9,451,000","262,754,270"
"1130117",="00884B","30.713","26,440,000","812,042,564"
"1130117",="00883B","32.783","9,258,000","303,505,745"
"1130117",="00870B","29.868","507,151,000","15,147,712,608"
"1130117",="00867B","33.125","488,150,000","16,169,968,335"
"1130117",="00864B","43.057","121,222,000","5,219,500,095"
"1130117",="00863B","33.823","481,464,000","16,284,437,343"
"1130117",="00862B","33.215","500,381,000","16,620,310,993"
"1130117",="00860B","37.711","6,671,000","251,569,963"
"1130117",="00859B","40.461","4,511,000","182,517,847"
"1130117",="00858","28.94","21,874,000","633,099,197"
"1130117",="00857B","25.845","225,768,000","5,834,997,817"
"1130117",="00856B","37.674","8,292,000","312,389,614"
"1130117",="00853B","29.796","61,134,000","1,821,528,628"
"1130117",="00849B","36.131","526,106,000","19,008,630,807"
"1130117",="00848B","34.739","174,066,000","6,046,798,165"
"1130117",="00847B","27.635","11,305,000","312,414,925"
"1130117",="00846B","34.512","73,850,000","2,548,737,350"
"1130117",="00845B","32.203","201,551,000","6,490,440,636"
"1130117",="00844B","33.014","280,175,000","9,249,598,673"
"1130117",="00842B","33.34","9,767,000","325,623,224"
"1130117",="00841B","32.019","54,440,000","1,743,119,653"
"1130117",="00840B","32.31","59,931,000","1,936,393,305"
"1130117",="00836B","31.335","401,041,000","12,566,544,915"
"1130117",="00834B","34.915","19,698,000","687,759,325"
"1130117",="00831B","38.479","14,100,000","542,549,615"
"1130117",="00799B","33.126","8,036,000","266,198,777"
"1130117",="00795B","30.504","943,598,000","28,783,191,537"
"1130117",="00794B","39.349","31,687,000","1,246,861,914"
"1130117",="00793B","33.286","4,026,000","134,007,827"
"1130117",="00792B","34.202","1,598,615,000","54,675,504,570"
"1130117",="00791B","54.379","253,600,000","13,790,466,930"
"1130117",="00790B","54.254","2,100,000","113,933,224"
"1130117",="00789B","53.438","189,600,000","10,131,824,260"
"1130117",="00788B","32.058","29,206,000","936,271,632"
"1130117",="00787B","34.993","13,306,000","465,622,512"
"1130117",="00786B","34.085","24,566,000","837,325,959"
"1130117",="00785B","35.759","836,966,000","29,928,807,892"
"1130117",="00784B","37.307","2,993,000","111,659,007"
"1130117",="00782B","33.086","25,467,000","842,606,534"
"1130117",="00781B","33.405","4,836,000","161,546,748"
"1130117",="00780B","36.48","260,102,000","9,488,485,770"
"1130117",="00779B","31.296","899,150,000","28,140,150,684"
"1130117",="00778B","36.223","1,433,150,000","51,912,387,876"
"1130117",="00777B","35.576","1,502,150,000","53,440,834,458"
"1130117",="00773B","36.954","2,420,790,000","89,458,044,699"
"1130117",="00772B","36.195","3,593,790,000","130,076,608,057"
"1130117",="00768B","54.384","350,100,000","19,039,844,223"
"1130117",="00764B","31.084","1,023,000,000","31,799,137,314"
"1130117",="00761B","37.53","2,457,089,000","92,214,370,979"
"1130117",="00760B","53.36","348,520,000","18,597,247,905"
"1130117",="00759B","57.74","47,525,000","2,744,051,597"
"1130117",="00758B","53.41","5,525,000","295,091,321"
"1130117",="00756B","32.961","1,162,800,000","38,326,448,789"
"1130117",="00755B","34.527","169,730,000","5,860,340,527"
"1130117",="00754B","37.045","487,400,000","18,055,812,519"
"1130117",="00751B","35.081","3,916,603,000","137,399,247,059"
"1130117",="00750B","35.93","126,000,000","4,527,182,726"
"1130117",="00749B","31.872","952,000,000","30,342,120,201"
